1542
28	ed	0.00475221
28	ee	0.00339443
28	el	0.0149355
28	en	0.0196877
28	er	0.048201
28	es	0.000678887
28	et	0.00746775
28	ew	0.00339443
28	ey	0.00339443
28	fe	0.000678887
28	ff	0.00135777
28	ft	0.00339443
28	fy	0.0217244
28	ge	0.0183299
28	gh	0.00135777
28	gn	0.00610998
28	go	0.00339443
28	he	0.000678887
28	ht	0.00135777
28	ic	0.00203666
28	id	0.00339443
28	ie	0.00135777
28	il	0.00882553
28	im	0.00475221
28	in	0.0128988
28	ip	0.00543109
28	ir	0.000678887
28	it	0.0169722
28	iz	0.000678887
28	ke	0.00882553
28	ld	0.00543109
28	le	0.0353021
28	lk	0.00271555
28	ll	0.0115411
28	lm	0.00135777
28	lt	0.00543109
28	ly	0.00475221
28	mb	0.000678887
28	me	0.00339443
28	mp	0.00746775
28	nd	0.0210455
28	ne	0.0169722
28	ng	0.00814664
28	nk	0.00950441
28	nt	0.0190088
28	ny	0.00271555
28	od	0.00203666
28	oe	0.000678887
28	og	0.00203666
28	ok	0.000678887
28	om	0.00135777
28	on	0.00475221
28	op	0.00678887
28	or	0.00271555
28	ot	0.000678887
28	ow	0.00543109
28	oy	0.00135777
28	pe	0.00203666
28	ph	0.000678887
28	pt	0.00610998
28	py	0.00135777
28	rb	0.00271555
28	rd	0.00610998
28	re	0.0251188
28	rf	0.000678887
28	rk	0.00339443
28	rl	0.000678887
28	rm	0.0101833
28	rn	0.00950441
28	rp	0.00135777
28	rt	0.0176511
28	ry	0.00678887
28	se	0.0366599
28	sh	0.0257977
28	sk	0.000678887
28	sp	0.000678887
28	ss	0.0190088
28	st	0.0128988
28	te	0.136456
28	th	0.000678887
28	tt	0.000678887
28	ud	0.00407332
28	ue	0.00475221
28	ug	0.000678887
28	ul	0.000678887
28	un	0.000678887
28	up	0.00135777
28	ur	0.00271555
28	us	0.00271555
28	ut	0.00746775
28	ve	0.0278344
28	wl	0.00135777
28	wn	0.00203666
28	ze	0.0685676
28	zz	0.000678887
29	aw	0.00265487
29	de	0.0079646
29	ed	0.938053
29	es	0.000884956
29	ew	0.00530973
29	ht	0.000884956
29	id	0.00442478
29	ke	0.00442478
29	ld	0.000884956
29	le	0.00176991
29	me	0.000884956
29	nd	0.00176991
29	ng	0.00530973
29	nk	0.00353982
29	nt	0.000884956
29	od	0.00176991
29	ok	0.00176991
29	ot	0.000884956
29	pt	0.00530973
29	re	0.00707965
29	te	0.000884956
29	ve	0.00176991
29	ze	0.000884956
30	in	0.000927644
30	ng	0.999072
31	ad	0.00112613
31	d.	0.000563063
31	ed	0.947635
31	en	0.0146396
31	et	0.00225225
31	ht	0.000563063
31	id	0.00112613
31	in	0.00112613
31	it	0.000563063
31	ld	0.00225225
31	lt	0.00112613
31	nd	0.000563063
31	ne	0.00337838
31	ng	0.00619369
31	nk	0.00337838
31	nt	0.00112613
31	od	0.00112613
31	ot	0.000563063
31	pt	0.00168919
31	rn	0.00337838
31	wn	0.00563063
32	ag	0.00333333
32	ak	0.00666667
32	am	0.00666667
32	ap	0.00666667
32	ar	0.00333333
32	at	0.00333333
32	ay	0.01
32	be	0.00666667
32	ce	0.00666667
32	ch	0.0333333
32	ck	0.01
32	ct	0.0266667
32	de	0.0166667
32	dy	0.00666667
32	ed	0.00666667
32	ee	0.01
32	el	0.01
32	em	0.00333333
32	en	0.00666667
32	er	0.0433333
32	et	0.0166667
32	ew	0.00666667
32	ey	0.00666667
32	fe	0.00333333
32	ff	0.00333333
32	ft	0.00333333
32	fy	0.0166667
32	ge	0.0133333
32	gn	0.00333333
32	go	0.00333333
32	ht	0.00333333
32	ic	0.00666667
32	id	0.00333333
32	ie	0.00333333
32	il	0.00666667
32	im	0.01
32	in	0.00666667
32	it	0.0166667
32	ke	0.00333333
32	ld	0.00666667
32	le	0.0533333
32	lk	0.00333333
32	ll	0.02
32	lm	0.00333333
32	lt	0.00333333
32	ly	0.00666667
32	mp	0.00333333
32	nd	0.02
32	ne	0.01
32	ng	0.00666667
32	nk	0.0133333
32	nt	0.03
32	ok	0.00666667
32	on	0.0133333
32	or	0.00333333
32	pt	0.00666667
32	rd	0.00333333
32	re	0.04
32	rf	0.00333333
32	rk	0.00333333
32	rl	0.00333333
32	rm	0.00333333
32	rn	0.01
32	rp	0.00333333
32	rt	0.02
32	ry	0.00333333
32	se	0.0566667
32	sh	0.0166667
32	ss	0.01
32	st	0.01
32	te	0.13
32	ud	0.00333333
32	ug	0.00333333
32	un	0.00666667
32	up	0.00333333
32	ut	0.01
32	ve	0.0333333
32	wl	0.00333333
32	ze	0.0466667
33	bs	0.00826446
33	cs	0.000918274
33	ds	0.0578512
33	es	0.476584
33	fs	0.00642792
33	gs	0.0211203
33	hs	0.00918274
33	ks	0.0220386
33	ls	0.0495868
33	ms	0.0238751
33	ns	0.0550964
33	ps	0.0266299
33	rs	0.067034
33	th	0.000918274
33	ts	0.152433
33	ws	0.0137741
33	ys	0.00826446
